renewable_energy_share,total_energy_consumption,co2_ch4_n2o_scope_1_3,carbon_intensity,board_diversity,governance_compliance_score,corruption_cases,turnover_rate,injury_frequency_rate,green_financing
36.63618432936917,64.19082151615314,38.175136001194474,14.519075126960711,35.35482225634551,12.288173507848015,41.03155577504143,75.46063656363536,34.72096935575923,5.815703247364537
45.606998421703594,62.783494868660505,39.82825506938429,26.958333539405444,71.95016550477659,38.55521481099549,27.63223222497197,56.34021759730277,23.303193016440705,29.655676820768793
78.51759613930136,47.98369807981395,32.48859618847754,21.712818032327554,44.21037462077789,26.995757180768983,40.72852293264975,75.57757391323318,24.232924807089873,13.009484679123789
19.967378215835975,68.21746766313659,53.7904571853568,30.830965761663354,65.52324845763441,40.81482432100324,25.162774999498932,85.97796549704965,29.9073099762841,11.57686094441803
51.42344384136116,47.658039648909224,17.347661518341713,7.502033869559218,34.031740429819145,10.522395782909475,35.95996281975499,48.609530319502326,15.80051642263202,16.50296574257827
59.24145688620425,48.3119457512815,32.03084539639098,26.469879428214888,32.25592366332683,18.667495682775098,30.83077934408168,61.9862262830103,15.319456045215254,25.672450624169596
4.645041271999773,78.97888189691454,44.601676275287566,32.37473213807611,42.443388885757905,28.283083085565405,28.50655778383871,53.731669523304774,27.130057102981556,3.935521814969505
60.75448519014384,44.80396277387503,23.95030191988115,17.27415301245344,14.556775865250115,7.919504552268892,52.84793873810611,56.247061352867725,23.049362469928734,-6.434557352872253
17.052412368729154,66.6880392411602,36.91396290342673,27.37151170205882,83.11389644353827,46.69939463723396,26.73133567880328,89.00479098739409,29.92432616901266,23.749516660918225
6.505159298527952,78.46635975848545,42.5359675010514,30.238315190480595,34.869789536163665,18.86106799645713,43.07571143580744,35.56168302055702,21.503047495514593,18.991820055638563
94.88855372533332,32.312461379481086,27.81010100070591,25.681383514785708,40.01495539058452,21.305156459464598,42.029860405874345,20.81840256006242,4.820720523334153,-0.6856137078072351
96.56320330745594,31.882383323329964,23.34091662906749,16.955787548865484,89.40546127021446,50.45962396658839,25.051107608667408,45.628011027362916,19.504066856319525,27.499969352853253
80.83973481164611,35.7876559206766,21.588573445192832,7.820935842541229,49.66238140631714,30.666546470014524,34.2928202817362,20.808519048126517,4.197054893269598,9.429003694409744
30.46137691733707,63.617307970302626,44.925463544616576,39.59847430560365,54.42539093508629,44.19367569972903,33.125794299226186,49.840042566201916,9.84471625983563,29.105128848114536
9.767211400638388,70.49522857833928,34.73449232050919,26.16584596100066,95.64981247770984,53.67138790209999,23.894285620513205,90.35081053570586,29.318121420026042,18.85682573609109
68.42330265121569,50.23934073001609,23.490078781355024,13.496786492973179,88.67263831449893,51.61286982539222,31.189052483620962,61.74335204824778,22.45488866496696,33.5244649154379
44.01524937396013,63.1686219866387,27.01133453100978,12.640925580231752,16.94667088884395,9.909512836430212,48.149393308234224,85.54328533030777,38.70879848815335,3.372608310038024
12.203823484477883,64.66714894657059,35.30321666732592,26.69182277191837,47.321502991810505,24.956129623294835,34.432953820947446,16.61909196155118,8.380302518716698,3.106659574836991
49.51769101112702,50.59360019347444,31.164652749608425,21.22939689985402,97.12962274285455,63.76895266332986,15.629853548985388,90.08735925371768,36.7359693323433,32.521375885933814
3.4388521115218396,70.79792766878869,42.99304949093488,37.96586857381646,37.236629822860266,10.487551027183969,41.11890045413662,60.178716440711575,14.021348462560221,-14.135957631291543
90.9320402078782,31.28386022402641,19.517025689715247,11.932381579466533,37.157310851620004,19.639090659078622,46.268194780214266,3.17597887404798,7.620822288019666,4.228599608489913
25.87799816000169,66.64381107104735,32.931002487297995,18.86479779269626,19.503023178915434,15.79338258894907,40.0780539407977,63.31189552850368,26.443156693879253,11.270701997721151
66.2522284353982,39.62565968380825,27.791169523355062,23.932799757528187,11.432311411912522,5.388915305204344,43.313178363399665,95.1396956260918,37.45878990097592,-15.023090137716782
31.171107608941096,59.805147129902885,37.08122586913672,30.58326757197986,74.03047907559818,40.31409265110745,31.441843880080373,7.916700047536207,8.82879556895896,-5.554322205500387
52.00680211778108,48.97681208070197,33.05135865575117,23.979207897076797,77.00304687015165,48.40561189428481,25.31135852099508,58.24561304695721,29.53572883662425,0.8091327490107325
54.67102793432797,53.700822679830736,22.75668271994818,19.311463142338265,96.90129635029999,62.67249398716575,20.136595569292943,91.54786028697147,42.392095352834545,44.607532548586576
18.485445552552704,71.1039989089049,44.21985363933189,30.76546194382113,77.3418210905363,47.45826988039707,35.719934579270685,0.969516833437456,-0.8476257501414559,22.96154481257124
96.95846277645586,27.912080845085804,10.808422307463847,8.735221120270927,24.33524940335987,10.595047842951505,49.267830108168546,63.09129264658232,20.21913425471195,-0.027130018596118965
77.51328233611146,42.12746319264126,23.289861652827945,22.127857569799176,4.011657828851545,4.688011293069643,47.79104712497471,47.49022918309627,23.94070625894887,11.795553003203118
93.9498941564189,30.29165249885422,20.846815992494445,17.719362864853625,98.54373843696602,57.11599656080566,14.399884798567125,34.69893186486106,7.054300530592339,24.51350145571172
89.48273504276489,33.90035692698729,20.79568218747194,13.710605339567234,34.04506955436057,24.152976142085482,35.423699442914085,62.753648994537606,34.837743291136455,14.76110706971006
59.78999788110851,58.472261510938424,30.82565700766646,28.339772634997274,31.197154243242075,26.1345869702282,40.48793702761242,5.270209458741693,2.248081509469492,13.324846994346728
92.18742350231169,40.608593507795895,24.396521885599626,5.253288455962174,90.59552097493825,41.32942880652028,23.48008039843078,75.30630462874002,24.81810057299809,15.954720195730362
8.84925020519195,69.07746871276605,33.78880465144141,33.91252981311866,58.50998985449861,35.66133127867733,42.87418584231311,0.44794769197076256,-5.980163693994747,20.772124478229724
19.59828624191452,74.34951896843862,50.36104836055465,26.722938377934575,21.487117384913457,4.213600746209938,47.96528244007278,30.693574379235223,5.889405631413792,9.839412587306414
4.522728891053807,81.79561832693105,48.05095089867737,30.500201505212672,88.90962427162395,65.55471748962323,17.46688322123581,50.39586376846784,20.860160040991353,30.928292574641738
32.53303307632643,57.992167018073694,40.38804993212085,28.067047276509246,99.33608550547433,57.26102863430364,18.03625971805829,37.702225056655166,15.048928422363133,24.024958585605674
38.8677289689482,64.66002373430021,36.16335580509991,24.58194570992913,8.667856115083072,8.932579878176705,48.017398844790236,30.747593520558247,6.119426540677334,1.0411658590938204
27.134903177389592,74.12220800336797,41.85544485998787,34.33086660212428,86.22516283024872,51.55851340017475,18.430734267301464,83.08351454680961,31.451126885944337,2.8001313722300587
82.87375091519293,32.95040051118146,15.949306373519645,5.87533136841258,39.0515697684394,19.415518957468343,51.11670346677311,93.48325742719089,30.553626040419644,12.53835494382329
35.67533266935893,57.57481956024921,38.9257613946149,28.551867063645744,52.407244650670435,26.834081554515127,43.169715746002495,87.37126849058888,37.89501642595641,1.3259278873720497
28.093450968738075,71.04158184984848,39.07779332326671,24.463394835187927,91.48159757649807,62.81735441140264,23.51280502028391,52.24313130499997,20.62428619143642,37.70586444689056
54.26960831582485,54.22267239621581,35.756580599805375,26.505311316550845,97.33791957751173,63.18244204739859,11.456633947351659,88.4164175193483,33.47455447815208,30.686980016946354
14.092422497476264,75.71117012745948,43.514440088129234,30.13624676270108,26.216391040879937,25.447755061415776,38.30318882158087,92.08615651815437,30.393908956924115,13.775088496012295
80.21969807540397,41.5930970443005,15.076041727122202,11.017907472400431,21.28507709599138,13.048312933383324,49.52127552337836,40.9238397047462,14.868757880784655,13.527448172753687
7.455064367977082,78.22594742065218,44.08399811345897,28.109174517099547,8.051655859151186,6.270591621720714,49.83023118592834,28.34458595054454,9.264194973486184,-6.129941852548991
98.68869366005173,24.02329252841872,8.518434445236991,3.4125843611854814,56.1797852662138,32.371913331451836,28.80349781110521,9.826520581332032,5.519241738580797,19.878441099235488
77.22447692966574,46.62435006827437,28.14412365937631,21.13724913170055,1.3604395450668272,-0.6191472885349496,47.059104867724194,47.9091921049229,19.998766732553964,2.366636881359173
19.87156815341724,75.91216588543026,39.5952608528857,32.43526012580021,41.18982976099366,19.504463194209354,37.98808771286537,94.62969204384414,41.81217732793437,7.9044232706767446
0.5522117123602399,78.57694042347974,51.776039757660925,33.2518311593734,7.3384016652008555,4.82309195374227,44.57126485068583,56.090752807037106,20.01341840528953,-6.8703160307642435
81.54614284548342,39.00954382818898,22.950346995148255,11.721405173739228,40.522578292933396,20.367314001329053,47.46023717788701,66.75621017861715,17.40042656046439,16.136040641216166
70.68573438476172,37.001595294840534,21.312977203110627,17.986384870536625,3.9932189265609264,4.605475966757569,38.09219632250493,11.28838184918476,9.470817122664105,9.337283427571945
72.90071680409874,46.120915378039804,30.952009915761796,21.503887475744808,83.52172606087689,50.963086731427175,27.798052332580596,14.351966414225625,1.060624000449347,26.61756362549243
77.12703466859458,44.29676987427343,31.39759659494337,26.13080828639012,20.973899393856588,14.022749854692563,36.52710819801146,46.44732619596725,13.044345213310624,-3.6916492298001664
7.4044651734090365,75.98681232829892,45.49159363813109,27.315129479836024,32.8308710357912,28.07417231992585,31.156656402781735,95.12647989837258,37.835009233780276,8.762595830708383
35.84657285442726,67.69848037213889,36.76308672553688,16.836966080758664,87.0047996606392,52.014290047555555,13.944188141878636,36.07846415915289,15.94273822843374,25.403817799577112
11.586905952512971,72.53616086884381,34.65184844074564,21.591273499390276,74.6266061332205,48.559598694199444,22.97492849710595,87.74840413175336,32.44517962412793,31.164744846920655
86.31034258755935,39.66785833568833,20.370466216237098,10.427563305040888,21.90383616420585,23.399849018951414,45.853733748220364,12.028859342571153,2.1180803296878272,-4.134969501655458
62.329812682755794,43.73677196516152,23.156001945857106,15.815259361698475,7.189941865749605,10.847050465925001,45.900595979361384,61.70172069337101,22.72555668852063,-0.21450941008126634
33.08980248526492,63.33733800299635,38.53769006675929,23.792156975379555,71.56737768553396,48.70627510359459,19.65505471320722,60.06129769105182,31.10722083138645,20.326411952375274
6.355835028602364,75.95031119618463,43.84445231202064,34.396201375096695,39.07025506881093,21.908711963684055,44.13138239005453,85.98747500702684,34.381599565020075,10.122140187811734
31.09823217156622,65.57742352442159,42.78611897491009,28.509531970324478,76.60799991182212,47.113015224932255,32.6000137053773,0.3316704404901505,-4.707146021112921,10.54325477221766
32.518332202674706,61.89319925449585,34.07100319634406,24.602074731310346,44.52947723752104,20.126304882362916,40.45707996401397,18.993166719757216,2.8083499033880512,7.887824657448126
72.96061783380641,42.86232810473846,25.432191028578366,18.590706512209575,34.60024129722764,23.254716783158656,48.54638739918362,21.968762542948173,7.533084119267422,8.522522748453431
63.75574713552131,52.25236228944687,37.27135458965257,27.06472367481773,45.12054082123965,28.444625380812997,39.88550793271658,94.99660880907373,39.18793319376953,3.8463939755099332
88.72127425763266,33.45554168499258,21.782451080770382,15.127070204264399,74.85589856706767,45.03046476602151,30.898030153452186,15.369365626989495,8.56764706062675,21.335556541323914
47.22149251619493,48.35636823820914,28.71363323448266,22.652546716189427,90.22202865403742,59.26919113363675,16.348510897350174,3.696235022056038,2.099287028058492,24.222904598963357
11.959424593830171,82.76820722411202,46.651202124791325,28.67756581822489,4.9767196588575535,-3.0528423168074506,54.66341358651043,53.44614947418081,17.16909303508688,3.4294402666933474
71.3244787222995,51.245031032302684,27.580861635806723,26.30369277833412,52.411154122695514,39.621006729419044,31.273453023312946,52.85584624336816,19.022631999543353,10.957227754666135
76.07850486168974,35.49943409362704,17.046594191416485,10.749929017148862,3.28354290838776,6.478949184734075,49.359670420988095,84.40469653678643,37.4314180240377,4.1378158136515895
56.127719756949624,55.38467914775116,30.525773159736193,14.810295522321926,46.84095450243587,27.75140280320165,32.70137050269253,94.88596501778021,32.223926204846606,5.791813029308143
77.0967179954561,38.936767149515234,27.14038948343071,19.93863942336036,88.52828290969003,52.37332180672705,24.45383351843141,53.8545442140131,19.21305072021793,20.1891185217754
49.379559636439076,56.62765625843576,32.86715239860011,18.75110426678265,36.159026642030966,24.09847206146155,33.866456468194436,92.99941824196554,40.18708158619298,15.022152307784832
52.27328293819941,55.334479175967765,26.451822158674503,21.842948183616528,93.24504210806433,63.55128142515749,7.488698787591094,72.51591512998297,33.38277318516907,34.1228180410003
42.75410183585496,57.450910080490914,43.31139251359346,41.366002639727306,63.06084716506094,38.34454689248662,35.81924939664861,26.4559127995585,9.617788264366487,15.002051620459707
2.541912674409519,74.81021533486326,46.48595515664377,28.607308151861385,93.41553437930064,56.76947513747651,14.103317522814159,92.84207109439264,35.08079438490297,25.690631385411578
10.789142699330444,71.15272338875347,35.65691703068623,26.621703587600287,75.71666254125196,45.52058991288054,27.775637367471813,66.74431761818748,20.087137340056294,8.224230505345028
3.142918568673425,73.84758113825707,42.09930404675012,20.691984889201947,10.34351666487623,15.116230562433099,44.106895366028645,41.40959327426338,19.192036923340822,21.585758387023553
63.64104112637804,44.02036839565876,26.96665295153734,21.146183213282875,23.115136756267706,12.024666539075504,45.62048180977752,68.02420845169307,33.803581806411174,12.886897248318034
31.435598107632668,63.94630949593689,46.89074616404902,28.394953315835863,39.41704545835062,23.502689281915018,36.833259991051236,40.13128277437509,28.878283402748494,18.265825149668576
50.85706911647028,50.992665496211096,25.05503700643231,14.414352812330204,17.010688201207603,17.523591192029535,42.594261780385104,11.418376798795926,6.4995816371086015,-7.188526573547385
90.7566473926093,38.03193663225845,27.699365576134802,13.883123454095221,49.49116047766605,30.429750454663946,37.13996012159384,71.89787471768997,28.504751628856088,9.259975302439106
24.929222914887493,74.97161931923588,51.980403726403246,40.047038738755944,47.13681557014906,33.967383642317046,36.6911322576014,82.40876121707437,28.364451421075213,13.638231531922296
41.038292303562976,56.580587641368304,30.80508105944813,26.600078528980006,95.62591980273812,52.81915159712808,32.25763089835728,72.88061990193877,19.757963392059764,7.098960878223917
75.55511385430486,43.419465575524455,24.664111251013505,17.38180394900199,43.37278828959777,24.99721036561609,38.67236557468298,22.911466775667655,10.049382958966229,21.39810614356891
22.879816549162246,71.05851727693354,37.45356412929127,21.89536136382529,78.56268042879978,54.55977844948101,23.040355000348004,95.6635013477613,50.01709613987603,41.81873411022187
7.697990982879299,78.51101586315671,46.0893038124925,40.21012784926406,94.19105448514799,53.132934112271066,18.899888117113996,2.525456169115592,7.364243615930802,47.18581661617168
28.9751452913768,65.89220369389203,39.35237234462056,23.794610002461113,87.69888309739855,51.86283465959059,26.24831428970139,33.26852973756406,18.890233240594615,15.472579054617931
16.122128725400444,75.6523477290984,48.68965862787089,23.272599539872424,20.866762451159182,13.803483625152902,46.43517370312639,26.00924345348955,11.631711466685399,8.074976780919188
92.96976523425731,35.926362146274634,27.006734642867013,21.19665929979225,49.60298942535443,24.816021065247725,36.630473545968,4.8126227614850965,3.7226649059956496,25.636193224128075
80.8120379564417,33.40566891014266,16.30292102297736,5.8881713478765665,34.77397822959257,18.79533634464606,43.32539434859716,40.572969298866845,4.110451128156853,6.861483382853492
63.34037565104234,52.675592496425196,21.768730176725143,20.181155091203472,39.98586951372155,24.55470511736113,36.26006647357273,62.311484016277454,28.737146510330966,6.607473420253788
87.14605901877177,40.86342467694783,24.411830909787486,15.182593153484145,36.080682624575125,21.88181824555488,42.41405413766718,88.25528634851013,32.405411691524975,-7.719267612667471
80.36720768991145,35.999965634151366,23.06766703033402,19.165933123954794,82.63592101750041,55.98331271468592,26.571355212805756,98.96897161914701,36.07895191467937,39.31788093506045
18.657005888603585,70.86118623293622,43.76380017818694,37.642161857491644,45.21390551224474,34.83562928150811,37.07532469289837,80.80895864043981,30.707298690932888,17.225207080020407
89.25589984899777,38.78869503955646,21.639850786188653,9.103601227228445,52.36943322446882,27.141235574676735,37.01860384336814,46.86805187128248,16.96219830125792,6.277199197707744
53.93422419156507,51.986318806320654,31.815551782112063,19.44120059301642,98.24473570470747,59.503184018661926,15.04856723258378,72.37044259670307,25.359999078822916,32.59016490761957
80.74401551640625,44.99288248062693,34.5729535301374,23.82271210781086,5.997927219151644,6.9699978736148145,43.45543579998349,84.36237885896406,33.81431190446551,5.015052668594056
89.60912999234932,47.01479747692214,30.117549330965833,28.770041126847797,48.79576397907488,36.85919571644091,34.54618876120319,46.53071964186813,15.820899875706989,20.112188881766368
31.800347497186387,60.1698960882319,34.23509552792372,20.672653279844376,77.4061706946116,50.036153903352606,37.22598457702483,78.50544340254999,31.903792139800725,22.84709632840955
11.005192452767677,67.59218075784729,38.054319369228395,23.665505078714837,15.116195818822654,10.52428449925525,43.034253892711966,48.265241831287675,11.870207659764908,21.485723837261283
22.793516254194166,70.12233485092729,41.22413912216772,31.247600263296444,61.153159461477394,40.02460833679959,32.266884223540906,38.64959908767227,14.389550781908824,18.67570683577557
42.71077886262563,62.252423094317905,45.53515366574394,28.988463937467902,23.946477953446678,17.736730943749304,38.35137174072833,52.60908377837612,15.562155562919195,25.061586235107697
81.80147659224932,37.9449298346515,21.85045435315991,16.05794746170002,86.74041132245675,47.40567533205221,21.427327112728392,67.58547376271449,23.826942912596465,29.344006930028083
86.07305832563435,44.229774153788,26.43889276966926,10.749537833927846,32.709966540007926,20.5899738865361,36.32343373884514,72.68820563185973,29.792276467911545,13.806688370885363
0.6952130531190703,72.95936447482423,41.36405083021302,40.02648529393209,32.90628169009096,27.039573984998032,26.06785312398763,35.67362688921079,6.249462681909526,12.387039459717464
51.07473025775657,57.92722798627977,40.25125357897768,21.43733135373736,59.81938785178935,34.854848867603586,39.339750880736965,57.132025155603486,18.740773175880708,27.166991369260998
41.7411003148779,56.100145738766585,43.45927371698332,28.81272808193728,18.35629081199087,11.661007699931744,33.018844885461064,90.98708740804472,39.23965688739956,6.960421525745825
22.210781047073024,77.49149900749997,48.74796465165692,33.96117007694937,28.488863890306103,15.88073608655355,40.74049080472006,97.63129001106398,31.986626795096594,-1.3809441078585412
11.98653673336828,83.96930839915646,50.795449558421005,45.120255362678684,41.66318501194115,13.428613529130317,37.39505375868457,22.72480911839545,17.979259348752215,-2.9406151454151974
33.7615171403628,59.28595849090186,35.75548926041229,18.4046135776249,35.36378631401104,21.321222674580017,34.91748758589897,19.283116571334148,13.735286409186893,14.88545755663273
94.29097039125192,30.10672912483114,6.142503530969954,14.218273149072724,52.48772180055824,33.00159273359931,40.38181693189368,67.66856334286486,24.59478991488455,7.427007515134697
32.320293202075526,68.13779283386124,44.60843002174083,35.01178512072869,59.964014406896624,33.41594168973346,34.29736410529023,41.46838858234438,12.651306994012435,16.085660275141734
51.87906217433661,52.12481566388412,31.94572147830969,24.447481656933014,56.66674537501646,28.22686248058623,31.05958796379838,2.4222338418137035,1.9785930534028906,24.68527662580403
70.30189588951778,44.62199596557992,28.914907832651576,15.317267047766325,65.41683119919323,34.84706642060769,29.628881127213603,34.686187064728415,6.637163540755569,20.463234989247184
36.3629602379294,61.94546198374735,33.60996621982988,26.382682564071285,30.774951660782023,22.285909077147032,35.02963935921605,80.67447434722521,22.259076114727925,3.921605835286039
97.17820827209607,21.812530082963683,11.16523365489275,4.198230446325924,12.642622715502805,17.44819749453621,41.058172892337495,79.74269303831825,29.60040159506447,22.8239738634295
96.24472949421113,31.80844652242325,17.029943230938084,18.25426652764872,76.08075414310771,52.56061919039179,24.584148828742567,49.46851488165819,19.117162120152322,31.759061965142912
25.178229582536417,63.96224633841093,43.48546272341175,25.584513760849557,85.0780382630682,44.325092933688154,37.315327399298724,47.25779348875353,19.375253517269062,32.34047633888497
49.72485058923854,52.67196059338187,29.709377173013653,20.230771548829136,25.700623222243223,19.69351048609945,30.571740926961738,57.95074424343775,20.106594616785678,-12.8288281890433
30.087830981676966,72.17424452650559,53.71784832645234,34.826128388450776,40.709195615801974,21.109705490434735,39.27108568099287,21.9396710563576,15.145602069917777,13.86338152784483
28.484049437746762,59.47544080973034,37.83957658091339,21.550088794504397,49.85692169635553,27.00281770526943,34.92075268469268,52.60436248909555,13.566046703218806,21.922987216433647
3.6886947354532795,82.22167856601324,42.95459383962928,33.77481477228007,53.33268427529364,29.68973257531976,39.88787635092403,1.1046360056648385,-5.249456272524559,31.8477527106398
60.956433397989684,48.12696864934612,28.233449723347885,22.440708543391686,65.94901710876519,43.09974501453627,30.224218083623832,47.55595547831337,21.455561972049406,6.911686665757717
50.26790232288615,53.46724799607775,28.82197318686457,26.220432225310187,4.1603233355321345,7.2924608835644715,49.30558059879249,33.605104625059255,7.633804921837997,15.707376333727563
5.147875124998935,81.3779219177591,37.85484080155533,17.599013020047895,72.1477082734017,42.79846960764208,30.32619612625437,67.48696059036597,20.993181975159803,37.84303766083349
27.864646423661142,67.76793326101388,48.65811465717727,39.3815337717293,6.197100697941027,3.312906713724492,43.68359101672006,63.83535841526275,26.15091732714092,-18.516436415927547
90.82658859666537,37.43977068776497,25.979575123759,30.712947113415765,46.82885676728679,30.418632776551036,40.84701109418955,38.0835880182809,9.965822105732205,19.995227486972944
23.95618906669724,72.86282876931568,46.38373385108597,30.210408249875442,82.76711355691941,52.50024083177285,27.74240410719192,0.7272981478591567,-0.37450288045977365,32.426328559293445
14.48948720912231,71.09871447952223,43.48624698921186,39.916115952993145,45.12153132783963,32.95404733049642,38.1006252933755,25.227362939496047,6.5916623775096355,13.20694703872915
48.9452760277563,52.46617831358309,24.569619144687664,15.88292704098223,14.908974876824777,2.523525048548872,55.05848832826138,63.33478501891623,21.02559549070279,-3.639182076388462
98.56504541106007,25.291724661680973,12.7569490992314,2.0678156816554445,98.50338450059597,59.20216739937773,22.487291803570933,7.237334301750453,-7.61659323602452,36.279622832567085
24.20552715115004,63.770183774530196,42.47101413863818,28.20154768501275,88.92854620742632,48.01700584499991,33.39645909808751,10.764242183346385,5.00351263744524,17.858685388393635
67.21355474058785,61.1386947562497,31.427116704837307,27.240001531762495,77.1313633225014,46.02410659818382,28.876144559841293,64.70350245670872,19.64545102211884,20.83956001491093
76.16196153287176,48.14241713724805,16.226603701094763,7.167740179108677,41.15116028992104,23.559819735548814,37.12479719210255,75.57674009492924,29.3894850203191,19.90425887601362
23.763754399239968,61.36275096933991,35.682120542699316,21.975791084857086,18.38457268892978,10.796996343844356,44.568482275661,32.15497080127121,10.30146382876566,22.93892867519082
72.82163486118596,36.976892785689174,21.47734790127581,18.001840692359018,94.14111814185013,52.48595644455742,23.63780293704071,48.967306551656186,18.55438232716306,31.62282094769889
36.77831327192532,64.0201736726298,39.08992128565142,27.378245483648858,53.2351126517139,24.504618624991192,35.15073407705169,94.57113649836586,37.08007772928004,13.587154266640711
63.23058305935795,51.121032457210866,34.3152126918992,26.943763646763138,85.23554603874851,40.66913998967459,37.82487424701381,94.55435621759695,38.7898837416301,15.17059514822959
63.35297107608947,51.067933638542094,33.828789244281296,24.869300174788584,34.20950057594258,19.869799574241345,41.546577040397665,30.75027744634301,8.661314471079992,-0.17110061938988963
53.57746840747585,51.936486828493585,32.45574112331576,25.117145384078896,33.52883170794706,17.96229349560354,41.49254563136276,80.99878750170902,38.61299739705045,20.076929162811265
9.02897700544083,74.85824019726509,50.8926010587926,33.463314812107114,98.55404806740391,55.75274051642321,24.065001016420563,59.39440528068588,14.52076180799647,26.341871746942758
83.5302495589238,39.874272841334886,16.329714800734358,12.589455070666013,52.183304849484976,37.922725223849284,45.937909971761094,97.548449335038,37.88642414137906,30.468395358591927
32.07800649717358,64.39046178287985,41.15718614211486,24.17316527100073,14.06954238607463,4.144534497668224,42.269111808167594,47.76135697110965,23.285697670498198,-1.2232515311205048
18.651851039985424,59.57757261626962,38.87923538644648,33.65763288302948,21.96746779947074,20.264651090376457,35.64248189623039,77.47068680155616,33.372137485635484,3.639438931578116
4.077514155476392,76.81224476938583,39.8895354312303,24.75130121777464,48.194427939272074,37.035875484909525,24.579207170310255,76.8137129614871,25.851307301951856,22.725926630729923
59.08929431882418,46.19832066928634,20.204639358159856,19.787484988458846,4.247091048841134,-7.206247704642224,52.44012766014368,49.743286763307616,15.856087240382928,-4.368483245005113
67.75643618422824,46.99783900242844,24.46899276907906,15.960260133441011,46.25339853783005,28.213946417692878,37.12061900779036,79.56301142973078,26.791241775259294,2.0516871627390625
